t x y z
2.000000029802322388e-01 9.258930206298828125e+00 5.616750488281250000e+02 7.003935546875000000e+03
2.000000029802322388e-01 8.406898498535156250e+00 5.121315307617187500e+02 5.841378906250000000e+03
1.000000014901161194e-01 6.494384288787841797e+00 4.393066711425781250e+02 3.742190429687500000e+03
0.000000000000000000e+00 4.656725883483886719e+00 6.254753417968750000e+02 5.940204101562500000e+03
5.000000000000000000e-01 1.684154701232910156e+01 7.714503784179687500e+02 1.761271875000000000e+04
0.000000000000000000e+00 2.074345827102661133e+00 1.264133300781250000e+03 2.164157031250000000e+04
3.000000119209289551e-01 1.527635765075683594e+01 8.376215820312500000e+02 1.690176171875000000e+04
1.000000014901161194e-01 1.412615585327148438e+01 9.194660034179687500e+02 1.739320703125000000e+04
0.000000000000000000e+00 3.936555385589599609e+00 1.413069458007812500e+03 2.711304687500000000e+04
1.000000119209289551e+00 1.614882469177246094e+01 4.141636962890625000e+02 1.098363769531250000e+04
5.000000000000000000e-01 1.638187980651855469e+01 7.501566162109375000e+02 1.674478125000000000e+04
8.000000715255737305e-01 8.988911628723144531e+00 2.902017517089843750e+02 3.730495117187500000e+03
7.000000476837158203e-01 1.164364910125732422e+01 4.323275756835937500e+02 7.226101562500000000e+03
1.000000119209289551e+00 7.025361061096191406e+00 1.608678131103515625e+02 1.735765625000000000e+03
2.000000029802322388e-01 1.568734550476074219e+01 9.354715576171875000e+02 1.931909765625000000e+04
2.000000029802322388e-01 1.700241661071777344e+01 1.013353759765625000e+03 2.229157812500000000e+04
8.000000715255737305e-01 7.285226821899414062e+00 2.306396179199218750e+02 2.421396484375000000e+03
3.000000119209289551e-01 1.164710617065429688e+01 6.420606079101562500e+02 9.678977539062500000e+03
1.000000119209289551e+00 9.704264640808105469e+00 2.357624664306640625e+02 3.605828125000000000e+03
3.000000119209289551e-01 1.462194633483886719e+01 8.023422851562500000e+02 1.559915722656250000e+04
1.000000014901161194e-01 9.702686309814453125e+00 6.402870483398437500e+02 8.208615234375000000e+03
0.000000000000000000e+00 3.151774778962135315e-02 1.287115234375000000e+03 2.105683203125000000e+04
6.000000238418579102e-01 1.499879741668701172e+01 6.220452270507812500e+02 1.308250878906250000e+04
9.000000953674316406e-01 1.633571815490722656e+01 4.819336853027343750e+02 1.232080371093750000e+04
7.000000476837158203e-01 1.531463718414306641e+01 5.735012207031250000e+02 1.263979980468750000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.316898315429687500e+03 2.192125000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 8.928700561523437500e+02 9.814416015625000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.249039306640625000e+03 1.990532421875000000e+04
3.000000119209289551e-01 6.537870407104492188e+00 3.680156250000000000e+02 3.288834960937500000e+03
6.000000238418579102e-01 1.436630249023437500e+01 5.970699462890625000e+02 1.194656542968750000e+04
1.000000014901161194e-01 6.515267372131347656e+00 4.407178039550781250e+02 3.770526367187500000e+03
7.000000476837158203e-01 1.236304378509521484e+01 4.592484130859375000e+02 8.073590820312500000e+03
6.000000238418579102e-01 1.541264820098876953e+01 6.394584960937500000e+02 1.384022363281250000e+04
3.000000119209289551e-01 1.533811759948730469e+01 8.416569824218750000e+02 1.703421875000000000e+04
5.000000000000000000e-01 1.617942810058593750e+01 7.405208740234375000e+02 1.635904199218750000e+04
7.000000476837158203e-01 1.605727767944335938e+01 6.004073486328125000e+02 1.394093847656250000e+04
8.000000715255737305e-01 1.039447212219238281e+01 3.388935546875000000e+02 5.210347656250000000e+03
4.000000059604644775e-01 1.511750125885009766e+01 7.591934814453125000e+02 1.545626464843750000e+04
7.000000476837158203e-01 1.491821861267089844e+01 5.566674194335937500e+02 1.191192089843750000e+04
1.000000119209289551e+00 8.754515647888183594e+00 2.091145324707031250e+02 2.942009765625000000e+03
1.000000119209289551e+00 1.638736343383789062e+01 4.226479187011718750e+02 1.139943457031250000e+04
3.000000119209289551e-01 1.057227897644042969e+01 5.865657958984375000e+02 8.208719726562500000e+03
4.000000059604644775e-01 8.267498016357421875e+00 4.179501342773437500e+02 4.675911132812500000e+03
4.000000059604644775e-01 1.759793663024902344e+01 8.838276977539062500e+02 2.027102343750000000e+04
1.000000119209289551e+00 1.142348861694335938e+01 2.838005676269531250e+02 5.332274414062500000e+03
4.000000059604644775e-01 1.641201782226562500e+01 8.244932861328125000e+02 1.797247265625000000e+04
1.000000014901161194e-01 1.018612957000732422e+01 6.728578491210937500e+02 8.908360351562500000e+03
0.000000000000000000e+00 3.015564680099487305e+00 6.757675781250000000e+02 6.504435546875000000e+03
9.000000953674316406e-01 1.566939735412597656e+01 4.611191406250000000e+02 1.119824511718750000e+04
4.000000059604644775e-01 9.020905494689941406e+00 4.554618225097656250e+02 5.599886718750000000e+03
9.000000953674316406e-01 1.292133808135986328e+01 3.750378112792968750e+02 7.537535156250000000e+03
3.000000119209289551e-01 1.049712467193603516e+01 5.801066284179687500e+02 8.087385742187500000e+03
4.000000059604644775e-01 1.168661117553710938e+01 5.896170654296875000e+02 9.049617187500000000e+03
8.000000715255737305e-01 7.157509803771972656e+00 2.261928710937500000e+02 2.322351074218750000e+03
0.000000000000000000e+00 4.099670886993408203e+00 5.680304565429687500e+02 4.682642578125000000e+03
7.000000476837158203e-01 8.954703330993652344e+00 3.276664733886718750e+02 4.123400390625000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 9.441478881835937500e+02 1.123857324218750000e+04
0.000000000000000000e+00 2.351487874984741211e+00 7.177385253906250000e+02 7.118040039062500000e+03
3.000000119209289551e-01 1.338908004760742188e+01 7.359072265625000000e+02 1.314552246093750000e+04
7.000000476837158203e-01 1.360859584808349609e+01 5.064855651855468750e+02 9.580531250000000000e+03
1.000000119209289551e+00 1.047949695587158203e+01 2.569951171875000000e+02 4.371497070312500000e+03
9.000000953674316406e-01 1.057848548889160156e+01 3.035718078613281250e+02 4.927351562500000000e+03
7.000000476837158203e-01 1.466941738128662109e+01 5.471133422851562500e+02 1.146872949218750000e+04
5.000000000000000000e-01 1.482247638702392578e+01 6.782842407226562500e+02 1.380527050781250000e+04
2.000000029802322388e-01 1.399458408355712891e+01 8.370417480468750000e+02 1.552763183593750000e+04
2.000000029802322388e-01 1.543401050567626953e+01 9.216606445312500000e+02 1.876922265625000000e+04
1.000000014901161194e-01 1.652789688110351562e+01 1.067844726562500000e+03 2.293906640625000000e+04
4.000000059604644775e-01 8.153499603271484375e+00 4.122742004394531250e+02 4.542873046875000000e+03
7.000000476837158203e-01 1.354984664916992188e+01 5.041668701171875000e+02 9.475035156250000000e+03
3.000000119209289551e-01 1.070992469787597656e+01 5.915709838867187500e+02 8.369564453125000000e+03
9.000000953674316406e-01 6.957105636596679688e+00 1.896064300537109375e+02 1.899951171875000000e+03
7.000000476837158203e-01 9.284659385681152344e+00 3.403369445800781250e+02 4.478375976562500000e+03
7.000000476837158203e-01 1.362105941772460938e+01 5.068559570312500000e+02 9.601273437500000000e+03
7.000000476837158203e-01 1.077122688293457031e+01 3.974216003417968750e+02 6.178025390625000000e+03
3.000000119209289551e-01 1.728365325927734375e+01 9.477232666015625000e+02 2.121307812500000000e+04
8.000000715255737305e-01 1.028465557098388672e+01 3.367265319824218750e+02 5.098446289062500000e+03
9.000000953674316406e-01 1.395122432708740234e+01 4.072810058593750000e+02 8.694173828125000000e+03
2.000000029802322388e-01 1.241653728485107422e+01 7.452822875976562500e+02 1.223027050781250000e+04
4.000000059604644775e-01 1.711414718627929688e+01 8.597013549804687500e+02 1.933440625000000000e+04
1.000000014901161194e-01 5.594148159027099609e+00 3.829123535156250000e+02 2.897865234375000000e+03
1.000000119209289551e+00 1.110838127136230469e+01 2.737594909667968750e+02 4.976803710937500000e+03
7.000000476837158203e-01 1.430912876129150391e+01 5.348518066406250000e+02 1.084816796875000000e+04
3.000000119209289551e-01 8.464899063110351562e+00 4.710736083984375000e+02 5.396669921875000000e+03
5.000000000000000000e-01 1.367688846588134766e+01 6.258587646484375000e+02 1.165085839843750000e+04
4.000000059604644775e-01 1.201655101776123047e+01 6.057265014648437500e+02 9.468673828125000000e+03
1.000000119209289551e+00 1.059098625183105469e+01 2.593472595214843750e+02 4.475995117187500000e+03
4.000000059604644775e-01 6.627429962158203125e+00 3.362922973632812500e+02 3.067405273437500000e+03
5.000000000000000000e-01 8.320174217224121094e+00 3.800544128417968750e+02 4.293745117187500000e+03
9.000000953674316406e-01 1.466658306121826172e+01 4.296773071289062500e+02 9.507228515625000000e+03
4.000000059604644775e-01 9.212347030639648438e+00 4.649934082031250000e+02 5.846708007812500000e+03
6.000000238418579102e-01 1.577915382385253906e+01 6.548798217773437500e+02 1.451125683593750000e+04
8.000000715255737305e-01 1.256588840484619141e+01 4.144954833984375000e+02 7.717541992187500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.131381347656250000e+03 1.640999218750000000e+04
6.000000238418579102e-01 1.153491687774658203e+01 4.762978210449218750e+02 7.654310546875000000e+03
1.000000119209289551e+00 1.226792907714843750e+01 3.060593566894531250e+02 6.243064453125000000e+03
8.000000715255737305e-01 1.523145675659179688e+01 5.083099060058593750e+02 1.146844042968750000e+04
0.000000000000000000e+00 1.184633374214172363e-01 1.406468261718750000e+03 2.465869921875000000e+04
9.000000953674316406e-01 1.455200862884521484e+01 4.269046325683593750e+02 9.364805664062500000e+03
4.000000059604644775e-01 1.653489494323730469e+01 8.308071899414062500e+02 1.821287500000000000e+04
5.000000000000000000e-01 1.280508899688720703e+01 5.857561035156250000e+02 1.000855273437500000e+04
3.000000119209289551e-01 1.477372646331787109e+01 8.105034179687500000e+02 1.590098535156250000e+04
3.000000119209289551e-01 1.534022998809814453e+01 8.410229492187500000e+02 1.702833203125000000e+04
0.000000000000000000e+00 2.673265218734741211e+00 1.447795654296875000e+03 2.753717187500000000e+04
1.000000014901161194e-01 1.041893100738525391e+01 6.851554565429687500e+02 9.205100585937500000e+03
8.000000715255737305e-01 8.134535789489746094e+00 2.606281127929687500e+02 3.105845703125000000e+03
4.000000059604644775e-01 1.099151039123535156e+01 5.535767822265625000e+02 8.140558593750000000e+03
7.000000476837158203e-01 1.048628997802734375e+01 3.879069213867187500e+02 5.852677734375000000e+03
7.000000476837158203e-01 1.544860553741455078e+01 5.777695312500000000e+02 1.286662207031250000e+04
9.000000953674316406e-01 1.150878715515136719e+01 3.317442626953125000e+02 5.959497070312500000e+03
3.000000119209289551e-01 1.042488098144531250e+01 5.762146606445312500e+02 7.991590820312500000e+03
2.000000029802322388e-01 1.529204082489013672e+01 9.145016479492187500e+02 1.847214453125000000e+04
4.000000059604644775e-01 1.082804775238037109e+01 5.467382812500000000e+02 7.941500976562500000e+03
8.000000715255737305e-01 1.061613178253173828e+01 3.474178161621093750e+02 5.473540039062500000e+03
2.000000029802322388e-01 5.785940647125244141e+00 3.597292480468750000e+02 2.796153320312500000e+03
3.000000119209289551e-01 1.068051147460937500e+01 5.899863891601562500e+02 8.330560546875000000e+03
4.000000059604644775e-01 6.732991218566894531e+00 3.415481567382812500e+02 3.174022460937500000e+03
3.000000119209289551e-01 5.885701656341552734e+00 3.316718139648437500e+02 2.590659179687500000e+03
1.000000014901161194e-01 1.436184406280517578e+01 9.322582397460937500e+02 1.790369921875000000e+04
0.000000000000000000e+00 1.937218070030212402e+00 1.390805908203125000e+03 2.536855859375000000e+04
5.000000000000000000e-01 7.841637134552001953e+00 3.581061096191406250e+02 3.750319335937500000e+03
4.000000059604644775e-01 1.264675617218017578e+01 6.361771850585937500e+02 1.067557031250000000e+04
8.000000715255737305e-01 1.465603351593017578e+01 4.892545776367187500e+02 1.048445117187500000e+04
3.000000119209289551e-01 9.150040626525878906e+00 5.075341491699218750e+02 6.301127929687500000e+03
1.000000119209289551e+00 7.732069969177246094e+00 1.813687744140625000e+02 2.216429199218750000e+03
8.000000715255737305e-01 1.195533370971679688e+01 3.941827087402343750e+02 7.021070312500000000e+03
9.000000953674316406e-01 8.911044120788574219e+00 2.494852905273437500e+02 3.380625976562500000e+03
8.000000715255737305e-01 1.443829059600830078e+01 4.797619934082031250e+02 1.008132324218750000e+04
6.000000238418579102e-01 1.416790390014648438e+01 5.870842895507812500e+02 1.156123144531250000e+04
1.000000014901161194e-01 9.396111488342285156e+00 6.215045776367187500e+02 7.781710937500000000e+03
3.000000119209289551e-01 1.433463287353515625e+01 7.887207031250000000e+02 1.505244433593750000e+04
9.000000953674316406e-01 1.588537406921386719e+01 4.685950622558593750e+02 1.157193847656250000e+04
5.000000000000000000e-01 1.148847007751464844e+01 5.255231933593750000e+02 8.182193359375000000e+03
1.000000119209289551e+00 1.125338172912597656e+01 2.779263000488281250e+02 5.136296875000000000e+03
6.000000238418579102e-01 1.538325691223144531e+01 6.382217407226562500e+02 1.378641113281250000e+04
7.000000476837158203e-01 1.696367263793945312e+01 6.363435668945312500e+02 1.557075683593750000e+04
1.000000014901161194e-01 1.028676509857177734e+01 6.768760986328125000e+02 9.029069335937500000e+03
2.000000029802322388e-01 1.684977722167968750e+01 1.003064270019531250e+03 2.192272656250000000e+04
6.000000238418579102e-01 1.166864585876464844e+01 4.833863525390625000e+02 7.830594726562500000e+03
8.000000715255737305e-01 1.221505069732666016e+01 4.034712219238281250e+02 7.323161132812500000e+03
0.000000000000000000e+00 2.389139890670776367e+00 8.544774169921875000e+02 9.561193359375000000e+03
1.000000014901161194e-01 1.735382843017578125e+01 1.121269042968750000e+03 2.489196875000000000e+04
3.000000119209289551e-01 7.262499332427978516e+00 4.058451538085937500e+02 3.921192382812500000e+03
6.000000238418579102e-01 1.694768714904785156e+01 7.061758422851562500e+02 1.667942578125000000e+04
2.000000029802322388e-01 1.216301250457763672e+01 7.309695434570312500e+02 1.171692480468750000e+04
4.000000059604644775e-01 1.319449234008789062e+01 6.632617187500000000e+02 1.173287402343750000e+04
9.000000953674316406e-01 7.707424163818359375e+00 2.118029327392578125e+02 2.464859375000000000e+03
9.000000953674316406e-01 1.151966476440429688e+01 3.324608764648437500e+02 5.975095703125000000e+03
3.000000119209289551e-01 1.087337398529052734e+01 6.015515747070312500e+02 8.596867187500000000e+03
1.000000119209289551e+00 1.182738590240478516e+01 2.937877807617187500e+02 5.761979492187500000e+03
6.000000238418579102e-01 1.171664810180664062e+01 4.852567749023437500e+02 7.887810546875000000e+03
4.000000059604644775e-01 6.706129074096679688e+00 3.402106933593750000e+02 3.146891601562500000e+03
5.000000000000000000e-01 1.377655410766601562e+01 6.310109252929687500e+02 1.184626660156250000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.126795654296875000e+03 1.627376269531250000e+04
6.000000238418579102e-01 1.516845035552978516e+01 6.291835937500000000e+02 1.339312402343750000e+04
5.000000000000000000e-01 1.083054542541503906e+01 4.955962219238281250e+02 7.359396484375000000e+03
7.000000476837158203e-01 1.009856128692626953e+01 3.726888427734375000e+02 5.389538085937500000e+03
1.000000014901161194e-01 1.366840744018554688e+01 8.887152099609375000e+02 1.628907910156250000e+04
9.000000953674316406e-01 1.187526035308837891e+01 3.431998596191406250e+02 6.370914062500000000e+03
5.000000000000000000e-01 1.666453742980957031e+01 7.650148925781250000e+02 1.730228906250000000e+04
8.000000715255737305e-01 1.492289543151855469e+01 4.967171325683593750e+02 1.092225097656250000e+04
4.000000059604644775e-01 6.810396671295166016e+00 3.454907836914062500e+02 3.248814453125000000e+03
1.000000119209289551e+00 1.035580158233642578e+01 2.527960815429687500e+02 4.242833984375000000e+03
5.000000000000000000e-01 1.077804374694824219e+01 4.931570129394531250e+02 7.293280273437500000e+03
4.000000059604644775e-01 7.928374767303466797e+00 4.024637451171875000e+02 4.291344726562500000e+03
0.000000000000000000e+00 1.983580589294433594e+00 8.945547485351562500e+02 1.053625292968750000e+04
8.000000715255737305e-01 1.456634902954101562e+01 4.841450805664062500e+02 1.030222753906250000e+04
8.000000715255737305e-01 8.253257751464843750e+00 2.643433227539062500e+02 3.204995117187500000e+03
1.000000119209289551e+00 1.416758632659912109e+01 3.590458984375000000e+02 8.318182617187500000e+03
2.000000029802322388e-01 1.627730751037597656e+01 9.712189941406250000e+02 2.066801953125000000e+04
1.000000119209289551e+00 8.999725341796875000e+00 2.150218505859375000e+02 3.137557617187500000e+03
4.000000059604644775e-01 1.651719856262207031e+01 8.286965942382812500e+02 1.816205078125000000e+04
1.000000014901161194e-01 8.388153076171875000e+00 5.579396362304687500e+02 6.358420898437500000e+03
5.000000000000000000e-01 8.801465034484863281e+00 4.032430114746093750e+02 4.843915039062500000e+03
1.000000014901161194e-01 1.617064857482910156e+01 1.046666015625000000e+03 2.213116015625000000e+04
1.000000119209289551e+00 1.487881755828857422e+01 3.793522338867187500e+02 9.099317382812500000e+03
4.000000059604644775e-01 1.677853775024414062e+01 8.418604736328125000e+02 1.866976953125000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 9.659561767578125000e+02 1.184426269531250000e+04
2.000000029802322388e-01 6.833225250244140625e+00 4.222026062011718750e+02 3.794670898437500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.773841552734375000e+02 5.921993164062500000e+03
9.000000953674316406e-01 1.342309951782226562e+01 3.908472595214843750e+02 8.101954101562500000e+03
1.000000119209289551e+00 1.451084804534912109e+01 3.685371704101562500e+02 8.692399414062500000e+03
2.000000029802322388e-01 8.333145141601562500e+00 5.078430175781250000e+02 5.740747070312500000e+03
5.000000000000000000e-01 8.046608924865722656e+00 3.675072631835937500e+02 3.983084960937500000e+03
0.000000000000000000e+00 4.795090675354003906e+00 8.412001953125000000e+02 1.037067089843750000e+04
5.000000000000000000e-01 9.600644111633300781e+00 4.387834472656250000e+02 5.813481445312500000e+03
1.000000119209289551e+00 1.493953800201416016e+01 3.804783020019531250e+02 9.160541015625000000e+03
1.000000014901161194e-01 9.500680923461914062e+00 6.276328125000000000e+02 7.924821289062500000e+03
8.000000715255737305e-01 1.159351921081542969e+01 3.819934692382812500e+02 6.606976562500000000e+03
1.000000014901161194e-01 1.181578445434570312e+01 7.726597900390625000e+02 1.202754199218750000e+04
9.000000953674316406e-01 6.105830192565917969e+00 1.616609344482421875e+02 1.614592773437500000e+03
4.000000059604644775e-01 1.533349514007568359e+01 7.711710815429687500e+02 1.589069824218750000e+04
7.000000476837158203e-01 1.500421142578125000e+01 5.610750732421875000e+02 1.208001464843750000e+04
6.000000238418579102e-01 1.664989280700683594e+01 6.924565429687500000e+02 1.611815527343750000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.061296386718750000e+03 1.446316894531250000e+04
2.000000029802322388e-01 8.756229400634765625e+00 5.327629394531250000e+02 6.320891601562500000e+03
5.000000000000000000e-01 1.086317348480224609e+01 4.979330444335937500e+02 7.407870117187500000e+03
3.000000119209289551e-01 1.666473770141601562e+01 9.123790893554687500e+02 1.983910937500000000e+04
5.000000000000000000e-01 1.387106895446777344e+01 6.348589477539062500e+02 1.201757324218750000e+04
0.000000000000000000e+00 3.461934328079223633e+00 6.589371948242187500e+02 6.276935546875000000e+03
1.000000014901161194e-01 1.143806457519531250e+01 7.489980468750000000e+02 1.123119433593750000e+04
7.000000476837158203e-01 1.101315116882324219e+01 4.067115783691406250e+02 6.465155273437500000e+03
2.000000029802322388e-01 6.612953186035156250e+00 4.095594482421875000e+02 3.512873046875000000e+03
4.000000059604644775e-01 1.184514141082763672e+01 5.960783691406250000e+02 9.232451171875000000e+03
3.000000119209289551e-01 7.492865085601806641e+00 4.189798278808593750e+02 4.208172851562500000e+03
8.000000715255737305e-01 1.283396434783935547e+01 4.244306030273437500e+02 8.032480468750000000e+03
6.000000238418579102e-01 1.508868980407714844e+01 6.259987182617187500e+02 1.324939941406250000e+04
9.000000953674316406e-01 1.238099670410156250e+01 3.581210632324218750e+02 6.930688476562500000e+03
3.000000119209289551e-01 1.614683151245117188e+01 8.844776000976562500e+02 1.872132421875000000e+04
5.000000000000000000e-01 7.422390460968017578e+00 3.407568664550781250e+02 3.388666015625000000e+03
1.000000119209289551e+00 7.375607967376708984e+00 1.697811584472656250e+02 1.934067382812500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.111793579101562500e+03 1.582808886718750000e+04
4.000000059604644775e-01 1.016968250274658203e+01 5.140616455078125000e+02 7.093604492187500000e+03
1.000000014901161194e-01 1.432450103759765625e+01 9.310095214843750000e+02 1.783766015625000000e+04
6.000000238418579102e-01 5.907044887542724609e+00 2.394971313476562500e+02 1.839916992187500000e+03
5.000000000000000000e-01 1.059619522094726562e+01 4.844446411132812500e+02 7.061898437500000000e+03
5.000000000000000000e-01 1.459514141082763672e+01 6.682017211914062500e+02 1.338207128906250000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.300960693359375000e+03 2.144778515625000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.198936035156250000e+03 1.841687890625000000e+04
4.000000059604644775e-01 1.228705310821533203e+01 6.194846801757812500e+02 9.995987304687500000e+03
2.000000029802322388e-01 1.067151165008544922e+01 6.438133544921875000e+02 8.931340820312500000e+03
3.000000119209289551e-01 9.913715362548828125e+00 5.486760864257812500e+02 7.313774414062500000e+03
1.000000014901161194e-01 8.134717941284179688e+00 5.420635375976562500e+02 5.989066406250000000e+03
7.000000476837158203e-01 5.985652446746826172e+00 2.136541137695312500e+02 1.727272460937500000e+03
1.000000119209289551e+00 1.376946830749511719e+01 3.478854370117187500e+02 7.882789062500000000e+03
4.000000059604644775e-01 1.203932189941406250e+01 6.070112915039062500e+02 9.514768554687500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.407788696289062500e+02 7.035941406250000000e+03
6.000000238418579102e-01 1.423493385314941406e+01 5.899046630859375000e+02 1.168395410156250000e+04
2.000000029802322388e-01 1.203950977325439453e+01 7.257628784179687500e+02 1.149066699218750000e+04
4.000000059604644775e-01 1.170461368560791016e+01 5.890817871093750000e+02 9.059953125000000000e+03
1.000000119209289551e+00 7.775530338287353516e+00 1.809213104248046875e+02 2.239502441406250000e+03
1.000000119209289551e+00 1.016060066223144531e+01 2.489056091308593750e+02 4.061696289062500000e+03
1.000000014901161194e-01 1.348867416381835938e+01 8.774561767578125000e+02 1.587109863281250000e+04
3.000000119209289551e-01 1.010411739349365234e+01 5.604048461914062500e+02 7.579480468750000000e+03
3.000000119209289551e-01 1.076561164855957031e+01 5.959342041015625000e+02 8.455665039062500000e+03
4.000000059604644775e-01 1.651401901245117188e+01 8.285385742187500000e+02 1.815590234375000000e+04
9.000000953674316406e-01 1.652906799316406250e+01 4.879869995117187500e+02 1.264672167968750000e+04
1.000000014901161194e-01 8.589735984802246094e+00 5.705675659179687500e+02 6.644219726562500000e+03
6.000000238418579102e-01 1.341240406036376953e+01 5.568833618164062500e+02 1.019940527343750000e+04
1.000000014901161194e-01 1.484783554077148438e+01 9.640573730468750000e+02 1.905976171875000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 5.195665283203125000e+02 3.375292968750000000e+03
6.000000238418579102e-01 1.540436363220214844e+01 6.401991577148437500e+02 1.383974902343750000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.028407714843750000e+03 1.357874902343750000e+04
7.000000476837158203e-01 1.085833168029785156e+01 4.007664794921875000e+02 6.281405273437500000e+03
7.000000476837158203e-01 1.368665790557861328e+01 5.093750610351562500e+02 9.718127929687500000e+03
9.000000953674316406e-01 1.162541580200195312e+01 3.344658203125000000e+02 6.082116210937500000e+03
3.000000119209289551e-01 6.543162345886230469e+00 3.680221252441406250e+02 3.291626953125000000e+03
7.000000476837158203e-01 9.091163635253906250e+00 3.348192443847656250e+02 4.285522460937500000e+03
2.000000029802322388e-01 1.223704624176025391e+01 7.357217407226562500e+02 1.187455761718750000e+04
8.000000715255737305e-01 7.666143894195556641e+00 2.451842956542968750e+02 2.698735351562500000e+03
2.000000029802322388e-01 1.629596328735351562e+01 9.720003051757812500e+02 2.070401562500000000e+04
2.000000029802322388e-01 1.257303428649902344e+01 7.555212402343750000e+02 1.256608691406250000e+04
1.000000119209289551e+00 1.414554595947265625e+01 3.583614501953125000e+02 8.293479492187500000e+03
1.000000014901161194e-01 1.441629600524902344e+01 9.355834960937500000e+02 1.802869140625000000e+04
1.000000119209289551e+00 7.518367767333984375e+00 1.737578735351562500e+02 2.042260742187500000e+03
5.000000000000000000e-01 1.328530120849609375e+01 6.083536376953125000e+02 1.092003222656250000e+04
9.000000953674316406e-01 6.776055812835693359e+00 1.826440582275390625e+02 1.778190429687500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 6.172068481445312500e+02 4.787500976562500000e+03
4.000000059604644775e-01 1.634869384765625000e+01 8.203070068359375000e+02 1.783600781250000000e+04
0.000000000000000000e+00 2.155606985092163086e+00 1.074676635742187500e+03 1.584832714843750000e+04
6.000000238418579102e-01 1.105843067169189453e+01 4.562488708496093750e+02 7.073033203125000000e+03
1.000000014901161194e-01 1.513230228424072266e+01 9.812480468750000000e+02 1.970930468750000000e+04
7.000000476837158203e-01 9.061264991760253906e+00 3.317586059570312500e+02 4.238043945312500000e+03
8.000000715255737305e-01 1.518402290344238281e+01 5.056505432128906250e+02 1.137264355468750000e+04
0.000000000000000000e+00 3.726329326629638672e+00 1.190013916015625000e+03 2.005371875000000000e+04
5.000000000000000000e-01 1.677028465270996094e+01 7.677658081054687500e+02 1.747299218750000000e+04
1.000000014901161194e-01 8.465446472167968750e+00 5.641350708007812500e+02 6.480729492187500000e+03
1.000000014901161194e-01 1.460851478576660156e+01 9.487626342773437500e+02 1.849742187500000000e+04
5.000000000000000000e-01 1.431447696685791016e+01 6.549846191406250000e+02 1.284921582031250000e+04
9.000000953674316406e-01 8.105454444885253906e+00 2.242643890380859375e+02 2.733067382812500000e+03
9.000000953674316406e-01 8.336483001708984375e+00 2.328566436767578125e+02 2.940666015625000000e+03
1.000000119209289551e+00 6.586104869842529297e+00 1.477891693115234375e+02 1.630136718750000000e+03
1.000000119209289551e+00 6.807374477386474609e+00 1.539527282714843750e+02 1.678324218750000000e+03
6.000000238418579102e-01 1.610323905944824219e+01 6.685161743164062500e+02 1.510462402343750000e+04
2.000000029802322388e-01 8.180356979370117188e+00 5.005520935058593750e+02 5.546602539062500000e+03
7.000000476837158203e-01 1.681242942810058594e+01 6.294055786132812500e+02 1.528610058593750000e+04
2.000000029802322388e-01 9.397075653076171875e+00 5.697078857421875000e+02 7.192429687500000000e+03
3.000000119209289551e-01 8.501494407653808594e+00 4.725945129394531250e+02 5.441143554687500000e+03
1.000000119209289551e+00 1.177220153808593750e+01 2.931330871582031250e+02 5.709651367187500000e+03
6.000000238418579102e-01 1.302289867401123047e+01 5.408873901367187500e+02 9.491563476562500000e+03
1.000000014901161194e-01 8.503182411193847656e+00 5.651455078125000000e+02 6.521952148437500000e+03
9.000000953674316406e-01 7.755361557006835938e+00 2.133037567138671875e+02 2.494866210937500000e+03
7.000000476837158203e-01 1.386026382446289062e+01 5.160415039062500000e+02 1.002737402343750000e+04
1.000000014901161194e-01 1.229517364501953125e+01 8.026906738281250000e+02 1.309550683593750000e+04
7.000000476837158203e-01 1.182564926147460938e+01 4.380340576171875000e+02 7.430578125000000000e+03
9.000000953674316406e-01 5.998094081878662109e+00 1.582880096435546875e+02 1.598387695312500000e+03
7.000000476837158203e-01 1.411208534240722656e+01 5.257115478515625000e+02 1.047594433593750000e+04
1.000000014901161194e-01 1.673483848571777344e+01 1.083000976562500000e+03 2.346215625000000000e+04
6.000000238418579102e-01 1.364725208282470703e+01 5.651771240234375000e+02 1.060797363281250000e+04
5.000000000000000000e-01 1.295463562011718750e+01 5.932932739257812500e+02 1.029914550781250000e+04
4.000000059604644775e-01 7.690277099609375000e+00 3.892106323242187500e+02 4.002284179687500000e+03
1.000000014901161194e-01 1.614706039428710938e+01 1.044413085937500000e+03 2.206151562500000000e+04
